student_id,full_name,age,gender,grade_level,school_id,math_score,science_score,french_score,arabic_score,philosophy_score,attendance_pct,study_hours_per_day,internet_access,parent_education,scholarship,enrollment_date,average_score,status
STU0566,Loubna Bouazza,16.0,F,1ère Bac,SCH034,5.0,3.5,5.0,3.7,3.5,80.8,2.3,Non,Primaire,Oui,2023-09-21,4.14,Recalé
STU0352,Soukaina Senhaji,17.0,F,2ème Bac,SCH018,13.6,15.3,16.8,13.8,14.4,76.75,3.5,Non,Supérieur,Non,2023-09-01,14.78,Admis
STU0250,Aisha Benjelloun,17.0,F,1ère Bac,SCH018,14.7,13.7,10.5,10.8,13.4,77.6,2.7,Non,Aucun,Oui,2023-09-12,12.62,Admis
STU0880,Hajar Benhaddou,15.0,F,Tronc Commun,SCH002,17.2,13.0,17.1,11.3,14.9,74.4,5.7,Oui,Primaire,Non,2023-09-03,14.7,Admis
STU0635,Nour Lahlou,14.0,F,3ème Collège,SCH026,7.6,9.2,7.4,7.2,10.6,74.0,2.3,Non,Aucun,Oui,2023-09-11,8.4,Ajourné
STU0824,Meryem Kettani,18.0,F,2ème Bac,SCH009,10.4,16.9,13.6,11.2,10.7,83.4,4.0,Non,Supérieur,Oui,2023-09-20,12.56,Admis
STU0407,Hajar Belkadi,14.0,F,3ème Collège,SCH075,12.2,14.2,14.1,17.8,10.7,69.4,6.5,Oui,Primaire,Oui,2023-09-03,13.8,Admis
STU0472,Adil El Idrissi,16.0,M,1ère Bac,SCH051,17.6,13.8,15.0,16.1,11.4,88.3,4.2,Oui,Aucun,Non,2023-09-20,14.78,Admis
STU0165,Rachid Mansouri,14.0,M,3ème Collège,SCH060,10.5,9.4,9.1,7.2,9.1,65.6,3.9,Non,Aucun,Oui,2023-09-03,9.06,Ajourné
STU0301,Zineb El Ouali,17.0,F,2ème Bac,SCH031,17.1,10.2,17.4,17.7,14.1,62.8,4.5,Oui,Aucun,Oui,2023-09-19,15.3,Admis
STU0842,Fatima Cherif,14.0,F,3ème Collège,SCH090,13.6,12.7,10.2,13.5,11.7,81.3,3.6,Non,Secondaire,Non,2023-09-14,12.34,Admis
STU0857,Lina Amrani,14.0,F,3ème Collège,SCH105,8.9,9.7,9.0,9.3,9.8,58.3,4.7,Oui,Supérieur,Non,2023-09-20,9.34,Ajourné
STU0084,Adil Senhaji,15.0,M,Tronc Commun,SCH053,15.0,13.0,13.8,12.2,12.3,75.9,4.0,Non,Aucun,Oui,2023-09-18,13.26,Admis
STU0721,Bilal Amrani,17.0,M,1ère Bac,SCH134,10.6,10.2,8.5,8.6,8.0,66.4,1.5,Oui,Supérieur,Oui,2023-09-07,9.18,Ajourné
STU0296,Hajar Benhaddou,14.0,F,3ème Collège,SCH067,12.2,13.2,15.5,16.4,13.2,86.7,4.6,Non,Secondaire,Oui,2023-09-14,14.1,Admis
STU0653,Fatima Tazi,17.0,F,1ère Bac,SCH024,11.5,14.6,15.8,12.6,16.5,84.0,4.3,Non,Supérieur,Non,2023-09-16,14.2,Admis
STU0071,Ghita Berrada,16.0,F,Tronc Commun,SCH116,13.7,14.3,15.5,12.4,10.1,79.9,4.4,Non,Primaire,Non,2023-09-04,13.2,Admis
STU0644,Adil Tazi,17.0,M,2ème Bac,SCH082,12.8,14.9,11.1,11.9,15.2,88.5,4.0,Non,Aucun,Oui,2023-09-09,13.18,Admis
STU0611,Loubna Berrada,17.0,F,1ère Bac,SCH082,14.7,16.1,12.4,11.0,15.4,74.8,6.1,Non,Secondaire,Oui,2023-09-07,13.92,Admis
STU0687,Ghita El Idrissi,18.0,F,2ème Bac,SCH044,10.2,8.1,10.7,7.1,8.8,55.9,2.9,Oui,Aucun,Oui,2023-09-08,8.98,Ajourné
STU0957,Mehdi Chraibi,16.0,M,1ère Bac,SCH037,8.7,10.3,10.3,9.3,7.5,68.8,1.7,Oui,Supérieur,Oui,2023-09-20,9.22,Ajourné
STU0896,Imane Belkadi,15.0,F,Tronc Commun,SCH133,7.1,9.0,9.8,7.0,7.8,68.2,2.3,Oui,Secondaire,Oui,2023-09-07,8.14,Ajourné
STU0738,Houda Cherif,18.0,F,2ème Bac,SCH050,10.6,16.5,12.9,12.1,16.4,78.9,3.6,Non,Primaire,Oui,2023-09-19,13.7,Admis
STU0749,Zineb El Ouali,18.0,F,2ème Bac,SCH023,17.8,15.7,16.4,12.8,17.5,86.7,4.9,Oui,Aucun,Oui,2023-09-13,16.04,Admis
STU0128,Rachid El Idrissi,16.0,M,1ère Bac,SCH102,17.9,17.6,12.2,15.4,10.2,86.0,3.9,Non,Aucun,Non,2023-09-03,14.66,Admis
STU0871,Soukaina Senhaji,17.0,F,1ère Bac,SCH090,15.6,10.1,11.7,10.5,11.2,73.6,5.2,Oui,Aucun,Oui,2023-09-12,11.82,Admis
STU0002,Houda El Fassi,18.0,F,2ème Bac,SCH091,14.3,11.6,17.7,11.7,17.1,89.5,4.0,Non,Aucun,Oui,2023-09-03,14.48,Admis
STU0678,Zineb Mansouri,16.0,F,1ère Bac,SCH001,12.5,10.1,10.1,16.5,13.7,88.4,4.4,Non,Aucun,Oui,2023-09-18,12.58,Admis
STU0540,Hamza Kettani,17.0,M,2ème Bac,SCH100,16.5,15.2,18.0,11.2,14.5,71.9,4.5,Oui,Supérieur,Non,2023-09-21,15.08,Admis
STU0602,Hassan Berrada,14.0,M,3ème Collège,SCH082,8.1,7.3,9.9,10.1,7.0,68.9,1.4,Non,Supérieur,Oui,2023-09-18,8.48,Ajourné
STU0309,Ghita Berrada,15.0,F,Tronc Commun,SCH020,15.5,17.2,15.4,12.7,15.3,74.0,5.0,Oui,Aucun,Oui,2023-09-17,15.22,Admis
STU0586,Khalid Bouazza,14.0,M,3ème Collège,SCH112,11.3,11.9,16.6,16.9,15.4,81.3,4.8,Non,Secondaire,Oui,2023-09-12,14.42,Admis
STU0411,Meryem Amrani,14.0,F,3ème Collège,SCH084,17.3,17.4,12.4,11.2,17.5,82.8,5.2,Non,Supérieur,Non,2023-09-04,15.16,Admis
STU0172,Ilyas Mansouri,14.0,M,3ème Collège,SCH020,9.2,7.2,8.8,8.2,7.2,72.5,0.5,Oui,Aucun,Oui,2023-09-19,8.12,Ajourné
STU0418,Hassan Belkadi,18.0,M,2ème Bac,SCH035,16.6,10.5,10.1,10.7,18.0,75.4,3.1,Non,Supérieur,Non,2023-09-05,13.18,Admis
STU0790,Youssef Benali,17.0,M,2ème Bac,SCH080,17.6,17.5,15.9,13.9,15.8,70.7,5.9,Non,Primaire,Non,2023-09-05,16.14,Admis
STU0710,Hajar Mansouri,16.0,F,1ère Bac,SCH058,15.8,12.8,16.7,12.4,12.3,75.3,3.6,Non,Supérieur,Non,2023-09-16,14.0,Admis
STU0604,Youssef Kettani,15.0,M,Tronc Commun,SCH027,9.5,8.3,10.7,7.2,10.9,69.4,2.8,Oui,Secondaire,Non,2023-09-21,9.32,Ajourné
STU0461,Adil Alaoui,18.0,M,2ème Bac,SCH016,14.9,10.8,15.9,14.5,17.0,79.3,3.6,Non,Aucun,Non,2023-09-17,14.62,Admis
STU0898,Aisha Mansouri,15.0,F,3ème Collège,SCH015,13.3,13.9,11.1,16.4,10.4,94.2,4.6,Oui,Secondaire,Oui,2023-09-14,13.02,Admis
STU0638,Ghita El Fassi,15.0,F,Tronc Commun,SCH042,17.5,12.1,16.0,11.1,11.8,69.8,5.0,Non,Aucun,Non,2023-09-01,13.7,Admis
STU0424,Adil Senhaji,16.0,M,1ère Bac,SCH120,16.9,12.3,16.2,14.6,17.2,75.0,5.5,Non,Supérieur,Non,2023-09-15,15.44,Admis
STU0316,Amine El Idrissi,17.0,M,1ère Bac,SCH043,10.4,12.5,15.3,14.0,12.0,75.4,4.8,Oui,Primaire,Oui,2023-09-11,12.84,Admis
STU0377,Othmane Senhaji,15.0,M,3ème Collège,SCH086,10.2,16.4,16.1,11.2,11.8,72.1,5.3,Non,Aucun,Oui,2023-09-21,13.14,Admis
STU0525,Lina Amrani,15.0,F,Tronc Commun,SCH008,13.0,14.3,16.8,15.0,11.1,76.2,3.4,Non,Aucun,Oui,2023-09-19,14.04,Admis
STU0899,Lina Benali,16.0,F,1ère Bac,SCH104,16.5,12.5,14.9,12.2,16.9,76.8,4.0,Non,Secondaire,Non,2023-09-12,14.6,Admis
STU0439,Tariq Benjelloun,17.0,M,2ème Bac,SCH056,17.9,14.9,10.7,13.9,14.0,87.7,5.2,Oui,Secondaire,Non,2023-09-11,14.28,Admis
STU0766,Meryem Senhaji,18.0,F,2ème Bac,SCH074,11.2,15.7,13.9,10.7,15.4,75.3,5.0,Oui,Aucun,Non,2023-09-21,13.38,Admis
STU0151,Adil Belkadi,18.0,M,2ème Bac,SCH052,14.8,12.2,10.6,13.7,11.9,93.8,3.3,Oui,Primaire,Non,2023-09-15,12.64,Admis
STU0038,Imane Senhaji,16.0,F,Tronc Commun,SCH099,5.5,6.6,3.7,4.0,3.1,79.1,0.5,Non,Secondaire,Oui,2023-09-20,4.58,Recalé
STU0557,Hajar Benjelloun,14.0,F,3ème Collège,SCH015,13.0,13.3,13.3,12.5,16.1,85.7,3.7,Oui,Aucun,Oui,2023-09-01,13.64,Admis
STU0008,Houda Cherif,16.0,F,1ère Bac,SCH081,8.0,10.1,9.8,9.4,8.0,63.8,1.2,Oui,Supérieur,Non,2023-09-20,9.06,Ajourné
STU0836,Rachid Benhaddou,17.0,M,1ère Bac,SCH062,7.6,9.8,9.9,8.6,9.7,71.5,1.5,Non,Supérieur,Non,2023-09-05,9.12,Ajourné
STU0410,Lina Berrada,18.0,F,2ème Bac,SCH101,17.8,11.0,13.3,16.6,16.1,65.4,3.7,Oui,Aucun,Non,2023-09-17,14.96,Admis
STU0144,Tariq Cherif,18.0,M,2ème Bac,SCH005,16.7,11.4,10.5,10.5,12.5,65.4,3.5,Oui,Aucun,Oui,2023-09-02,12.32,Admis
STU0527,Khalid El Fassi,18.0,M,2ème Bac,SCH015,16.7,15.4,12.8,13.3,13.3,83.8,4.7,Non,Supérieur,Non,2023-09-09,14.3,Admis
STU0889,Mehdi Tahiri,16.0,M,Tronc Commun,SCH071,13.7,11.5,10.9,13.7,11.7,77.6,4.1,Non,Supérieur,Oui,2023-09-19,12.3,Admis
STU0856,Omar Belkadi,15.0,M,3ème Collège,SCH069,12.2,15.7,17.6,14.6,15.2,85.4,4.4,Oui,Supérieur,Non,2023-09-05,15.06,Admis
STU0209,Chaimae Belkadi,16.0,F,Tronc Commun,SCH026,10.5,10.9,10.6,15.3,17.5,74.1,4.1,Non,Secondaire,Non,2023-09-08,12.96,Admis
STU0441,Meryem Benali,16.0,F,1ère Bac,SCH038,16.9,14.5,17.6,16.2,12.4,75.7,3.7,Oui,Primaire,Oui,2023-09-08,15.52,Admis
STU0132,Fatima El Idrissi,18.0,F,2ème Bac,SCH127,16.5,12.1,14.2,16.9,16.3,78.7,5.6,Oui,Secondaire,Oui,2023-09-04,15.2,Admis
STU0381,Loubna El Idrissi,15.0,F,3ème Collège,SCH027,18.0,17.7,12.4,12.5,16.1,88.6,5.9,Non,Aucun,Oui,2023-09-17,15.34,Admis
STU0175,Adil Chraibi,16.0,M,1ère Bac,SCH133,18.0,13.9,10.6,14.3,15.5,78.3,4.0,Oui,Primaire,Non,2023-09-17,14.46,Admis
STU0534,Bilal Benhaddou,15.0,M,3ème Collège,SCH064,10.3,10.2,10.4,10.9,10.4,69.5,2.7,Oui,Primaire,Oui,2023-09-11,10.44,Admis
STU0271,Houda Cherif,16.0,F,Tronc Commun,SCH040,14.4,16.4,14.0,16.7,17.7,81.3,6.0,Non,Aucun,Non,2023-09-20,15.84,Admis
STU0408,Hamza Benali,18.0,M,2ème Bac,SCH067,16.2,14.4,16.4,17.9,13.1,84.1,4.9,Non,Primaire,Oui,2023-09-06,15.6,Admis
STU0736,Lina Benali,17.0,F,2ème Bac,SCH043,17.6,10.3,15.7,17.1,11.0,80.1,5.0,Oui,Supérieur,Non,2023-09-19,14.34,Admis
STU0124,Mehdi Alaoui,14.0,M,3ème Collège,SCH118,10.9,9.1,8.1,9.2,9.2,70.6,2.5,Oui,Primaire,Oui,2023-09-12,9.3,Ajourné
STU0139,Tariq Zouiten,15.0,M,3ème Collège,SCH088,9.1,8.8,10.2,8.1,7.6,65.7,3.7,Oui,Supérieur,Non,2023-09-14,8.76,Ajourné
STU0052,Hassan Bouazza,15.0,M,3ème Collège,SCH071,16.8,15.1,10.4,13.0,15.4,90.0,4.8,Non,Primaire,Oui,2023-09-05,14.14,Admis
STU0625,Ghita Belkadi,18.0,F,2ème Bac,SCH013,12.0,17.6,10.6,11.6,15.8,88.4,4.6,Oui,Secondaire,Non,2023-09-16,13.52,Admis
STU0276,Hassan Bouazza,17.0,M,1ère Bac,SCH112,13.6,14.8,13.2,13.9,14.6,95.7,4.8,Oui,Supérieur,Non,2023-09-07,14.02,Admis
STU1000,Rachid Cherif,16.0,M,Tronc Commun,SCH079,11.0,16.6,12.4,15.9,11.7,83.0,3.7,Oui,Secondaire,Non,2023-09-03,13.52,Admis
STU0343,Karim Belkadi,15.0,M,Tronc Commun,SCH096,17.6,17.1,11.9,13.9,14.0,81.1,4.3,Oui,Primaire,Oui,2023-09-12,14.9,Admis
STU0257,Zineb Amrani,16.0,F,Tronc Commun,SCH130,14.8,11.8,12.2,13.9,12.5,72.7,4.6,Oui,Aucun,Oui,2023-09-12,13.04,Admis
STU0183,Samira Cherif,15.0,F,3ème Collège,SCH123,11.8,11.7,16.4,16.7,13.4,70.4,4.5,Oui,Aucun,Non,2023-09-21,14.0,Admis
STU0618,Houda Belkadi,18.0,F,2ème Bac,SCH054,15.4,14.9,17.4,12.9,15.2,77.9,3.9,Non,Primaire,Oui,2023-09-08,15.16,Admis
STU0691,Karim El Idrissi,15.0,M,3ème Collège,SCH030,12.9,16.7,17.2,13.3,11.9,78.5,5.3,Non,Supérieur,Oui,2023-09-15,14.4,Admis
STU0792,Hajar Benali,14.0,F,3ème Collège,SCH126,10.9,17.2,12.6,12.6,13.2,87.3,4.1,Non,Aucun,Oui,2023-09-19,13.3,Admis
STU0241,Karim Mansouri,15.0,M,3ème Collège,SCH082,15.4,12.8,13.8,13.6,12.2,70.9,4.0,Oui,Aucun,Oui,2023-09-12,13.56,Admis
STU0231,Loubna Cherif,19.0,F,1ère Bac,SCH062,14.2,11.9,11.8,16.1,11.6,71.5,4.2,Non,Primaire,Oui,2023-09-20,13.12,Admis
STU0949,Sara El Ouali,16.0,F,Tronc Commun,SCH106,16.2,16.2,15.1,11.0,16.3,78.6,5.1,Oui,Secondaire,Oui,2023-09-20,14.96,Admis
STU0327,Rachid El Idrissi,16.0,M,Tronc Commun,SCH063,14.2,12.2,17.8,11.6,17.3,68.7,3.0,Oui,Primaire,Oui,2023-09-18,14.62,Admis
STU0828,Rachid El Idrissi,16.0,M,Tronc Commun,SCH051,16.8,16.6,14.8,17.6,13.0,81.1,6.7,Oui,Aucun,Oui,2023-09-11,15.76,Admis
STU0459,Soukaina Berrada,18.0,F,2ème Bac,SCH032,2.1,6.9,2.6,3.3,5.8,78.0,0.5,Non,Secondaire,Oui,2023-09-07,4.14,Recalé
STU0682,Imane Benali,17.0,F,1ère Bac,SCH123,14.4,13.4,12.9,11.4,16.0,69.2,4.2,Oui,Supérieur,Non,2023-09-16,13.62,Admis
STU0663,Tariq Benhaddou,18.0,M,2ème Bac,SCH085,14.5,15.3,15.2,14.5,17.2,73.05,4.9,Oui,Primaire,Oui,2023-09-07,15.34,Admis
STU0789,Ghita Benjelloun,16.0,F,1ère Bac,SCH078,17.0,10.8,11.0,14.6,16.8,64.5,6.0,Oui,Aucun,Non,2023-09-02,14.04,Admis
STU0466,Aisha Benhaddou,16.0,F,1ère Bac,SCH096,7.7,7.6,7.8,9.8,9.9,64.0,2.3,Oui,Supérieur,Non,2023-09-04,8.56,Ajourné
STU0164,Hassan Tahiri,16.0,M,1ère Bac,SCH079,13.2,15.0,17.1,13.9,11.5,84.0,5.7,Oui,Primaire,Oui,2023-09-02,14.14,Admis
STU0168,Mehdi Belkadi,14.0,M,3ème Collège,SCH025,11.1,13.6,14.0,15.2,17.7,79.7,4.8,Oui,Secondaire,Non,2023-09-11,14.32,Admis
STU0146,Khalid Tahiri,14.0,M,3ème Collège,SCH041,10.2,14.7,13.6,11.8,13.0,73.5,3.1,Non,Aucun,Oui,2023-09-04,12.66,Admis
STU0207,Hajar Bouazza,17.0,F,2ème Bac,SCH056,8.1,8.3,8.4,8.1,9.4,89.1,2.4,Oui,Supérieur,Non,2023-09-13,8.46,Ajourné
STU0501,Mouad Benhaddou,16.0,M,Tronc Commun,SCH123,16.0,11.3,14.7,14.4,12.7,70.3,4.2,Oui,Secondaire,Oui,2023-09-21,13.82,Admis
STU0189,Bilal Mansouri,16.0,M,Tronc Commun,SCH027,15.0,15.9,15.0,13.0,10.5,77.25,3.5,Non,Secondaire,Oui,2023-09-01,13.88,Admis
STU0325,Mouad Chraibi,14.0,M,3ème Collège,SCH012,15.6,16.9,10.6,15.3,13.9,60.2,4.8,Oui,Primaire,Oui,2023-09-18,14.46,Admis
STU0658,Fatima Berrada,18.0,F,2ème Bac,SCH043,11.7,11.7,15.5,11.1,10.9,76.9,3.7,Non,Secondaire,Oui,2023-09-20,12.18,Admis
STU0767,Hamza Lahlou,16.0,M,1ère Bac,SCH089,11.1,10.8,11.9,14.6,12.0,70.7,4.1,Oui,Aucun,Oui,2023-09-09,12.08,Admis
STU0921,Khalid El Fassi,16.0,M,1ère Bac,SCH025,10.1,10.2,15.7,11.5,12.5,73.8,3.8,Non,Aucun,Non,2023-09-18,12.0,Admis
STU0859,Omar Kettani,15.0,M,Tronc Commun,SCH006,12.8,15.1,16.6,12.2,16.5,83.1,4.1,Oui,Aucun,Oui,2023-09-01,14.64,Admis
STU0878,Samira Benhaddou,18.0,F,2ème Bac,SCH102,7.1,8.7,8.3,10.6,9.9,73.3,2.0,Non,Secondaire,Oui,2023-09-16,8.92,Ajourné
STU0928,Ghita Mansouri,18.0,F,2ème Bac,SCH057,13.1,14.4,14.4,11.5,12.4,78.3,1.6,Non,Aucun,Non,2023-09-13,13.16,Admis
STU0576,Lina Alaoui,18.0,F,2ème Bac,SCH094,13.5,11.9,14.2,16.6,16.9,70.8,4.7,Non,Secondaire,Non,2023-09-02,14.62,Admis
STU0080,Meryem Tazi,15.0,F,Tronc Commun,SCH110,10.7,7.4,10.9,8.5,10.1,81.9,2.3,Non,Aucun,Oui,2023-09-14,9.52,Ajourné
STU0838,Hassan Benhaddou,17.0,M,1ère Bac,SCH126,7.5,7.9,10.4,9.2,10.9,76.6,2.9,Non,Aucun,Oui,2023-01-09,9.18,Ajourné
STU0688,Sara El Idrissi,14.0,F,3ème Collège,SCH075,17.2,13.1,11.1,12.3,16.9,75.1,6.0,Oui,Secondaire,Non,2023-09-19,14.12,Admis
STU0936,Soukaina El Idrissi,15.0,F,3ème Collège,SCH076,9.3,9.4,9.8,7.2,9.3,63.5,4.1,Oui,Supérieur,Non,2023-09-17,9.0,Ajourné
STU0875,Soukaina Tahiri,14.0,F,3ème Collège,SCH120,12.8,14.8,16.2,17.4,16.1,72.7,4.8,Oui,Aucun,Oui,2023-09-14,15.46,Admis
STU0230,Youssef Lahlou,15.0,M,Tronc Commun,SCH014,14.1,14.0,12.2,17.8,11.2,70.9,3.7,Non,Primaire,Oui,2023-09-03,13.86,Admis
STU0724,Loubna Alaoui,16.0,F,1ère Bac,SCH061,8.1,9.9,9.9,8.7,8.4,64.1,3.0,Oui,Secondaire,Non,2023-09-13,9.0,Ajourné
STU0804,Amine Benhaddou,15.0,M,Tronc Commun,SCH055,9.2,11.0,9.2,10.3,9.6,66.3,2.5,Non,Secondaire,Oui,2023-09-17,9.86,Ajourné
STU0741,Khalid Belkadi,15.0,M,3ème Collège,SCH109,16.3,17.9,14.0,14.6,15.5,82.8,5.3,Oui,Supérieur,Oui,2023-09-21,15.66,Admis
STU0101,Sara Tazi,17.0,F,1ère Bac,SCH034,13.2,11.1,12.3,11.1,17.6,85.6,3.5,Oui,Secondaire,Non,2023-09-09,13.06,Admis
STU0291,Lina Chraibi,16.0,F,Tronc Commun,SCH042,15.0,15.6,11.1,13.0,15.5,69.4,4.6,Non,Secondaire,Non,2023-09-16,14.04,Admis
STU0445,Rachid Chraibi,14.0,M,3ème Collège,SCH102,16.9,13.2,15.0,16.4,12.7,76.4,4.0,Oui,Primaire,Oui,2023-09-17,14.84,Admis
STU0981,Hamza Bouazza,19.0,M,Tronc Commun,SCH002,17.6,13.4,10.4,12.9,14.0,70.9,5.2,Non,Supérieur,Oui,2023-09-20,13.66,Admis
STU0054,Houda Lahlou,14.0,F,Tronc Commun,SCH074,11.2,15.7,16.0,10.7,15.2,69.7,3.8,Non,Primaire,Oui,2023-09-21,13.76,Admis
STU0740,Loubna Amrani,17.0,F,1ère Bac,SCH011,9.6,10.7,10.8,10.2,7.3,78.2,3.3,Non,Aucun,Oui,2023-09-13,9.72,Ajourné
STU0392,Amine Mansouri,18.0,M,2ème Bac,SCH060,17.4,15.5,12.5,14.5,14.1,86.5,3.6,Oui,Secondaire,Non,2023-09-07,14.8,Admis
STU0997,Adil Lahlou,16.0,M,Tronc Commun,SCH027,10.3,9.6,9.0,7.9,10.6,77.25,3.3,Non,Supérieur,Non,2023-09-17,9.48,Ajourné
STU0667,Aisha Bouazza,18.0,F,2ème Bac,SCH068,12.1,11.0,14.1,16.4,12.5,79.1,4.3,Oui,Secondaire,Non,2023-09-03,13.22,Admis
STU0252,Youssef El Ouali,18.0,M,2ème Bac,SCH068,13.7,10.8,10.4,11.4,16.4,81.9,4.6,Oui,Secondaire,Oui,2023-09-04,12.54,Admis
STU0500,Hamza Belkadi,17.0,M,1ère Bac,SCH106,17.8,15.8,12.2,15.4,16.9,74.0,4.8,Oui,Aucun,Oui,2023-09-01,15.62,Admis
STU0476,Adil Alaoui,17.0,M,3ème Collège,SCH085,13.0,14.0,12.0,14.0,16.0,81.3,3.5,Non,Supérieur,Non,2023-09-13,13.8,Admis
STU0671,Ilyas Benali,17.0,M,2ème Bac,SCH025,7.8,8.7,8.5,7.9,7.5,66.5,2.6,Oui,Secondaire,Non,2023-09-01,8.08,Ajourné
STU0272,Mouad Zouiten,16.0,M,Tronc Commun,SCH084,7.0,9.5,7.7,10.3,8.3,78.9,1.7,Non,Primaire,Non,2023-09-07,8.56,Ajourné
STU0045,Nour Mansouri,15.0,F,3ème Collège,SCH126,7.5,10.1,10.1,10.7,10.3,61.3,2.5,Non,Secondaire,Oui,2023-09-14,9.74,Ajourné
STU0114,Mehdi Kettani,18.0,M,2ème Bac,SCH024,13.9,14.6,15.7,11.8,11.1,75.1,4.4,Oui,Secondaire,Non,2023-09-11,13.42,Admis
STU0025,Lina Belkadi,15.0,F,Tronc Commun,SCH043,12.6,12.2,10.5,11.7,17.6,66.8,5.1,Oui,Supérieur,Non,2023-09-19,12.92,Admis
STU0212,Samira Chraibi,16.0,F,Tronc Commun,SCH099,15.1,10.6,16.7,17.0,12.6,95.1,4.5,Oui,Supérieur,Non,2023-09-15,14.4,Admis
STU0621,Loubna Benjelloun,18.0,F,2ème Bac,SCH090,11.9,10.7,10.0,12.0,15.3,88.3,3.6,Non,Primaire,Oui,2023-09-20,11.98,Admis
STU0170,Lina Senhaji,18.0,F,2ème Bac,SCH055,10.6,17.2,12.0,12.1,16.0,76.7,4.8,Non,Secondaire,Non,2023-09-17,13.58,Admis
STU0592,Ilyas Tazi,17.0,M,2ème Bac,SCH045,11.0,11.5,15.9,10.0,16.5,89.9,4.0,Oui,Aucun,Non,2023-09-06,12.98,Admis
STU0597,Meryem Lahlou,18.0,F,2ème Bac,SCH046,11.0,12.6,12.5,17.0,17.6,77.0,5.3,Oui,Secondaire,Oui,2023-09-07,14.14,Admis
STU0521,Zineb Kettani,17.0,F,1ère Bac,SCH047,11.2,11.8,10.8,16.3,12.5,91.4,3.6,Non,Aucun,Oui,2023-09-06,12.52,Admis
STU0033,Mouad Kettani,15.0,M,3ème Collège,SCH092,10.5,8.6,8.5,8.8,8.6,63.6,0.5,Oui,Primaire,Oui,2023-09-21,9.0,Ajourné
STU0612,Khalid Cherif,16.0,M,1ère Bac,SCH043,9.4,10.4,7.1,8.3,8.9,66.6,1.8,Oui,Secondaire,Oui,2023-09-19,8.82,Ajourné
STU0110,Adil El Ouali,16.0,M,Tronc Commun,SCH107,9.4,8.5,10.4,10.5,10.4,66.5,3.8,Non,Supérieur,Non,2023-09-06,9.84,Ajourné
STU0137,Tariq Zouiten,16.0,M,1ère Bac,SCH034,11.1,12.8,12.9,15.0,16.9,77.8,4.2,Oui,Aucun,Oui,2023-09-13,13.74,Admis
STU0331,Tariq Tahiri,16.0,M,Tronc Commun,SCH099,6.8,6.7,2.8,3.0,3.3,81.9,0.6,Oui,Aucun,Oui,2023-09-07,4.52,Recalé
STU0223,Othmane Chraibi,14.0,M,3ème Collège,SCH078,15.1,10.6,12.2,16.0,11.1,72.6,4.9,Non,Supérieur,Non,2023-09-04,13.0,Admis
STU0029,Mehdi Benjelloun,18.0,M,2ème Bac,SCH048,9.7,9.3,7.0,7.3,8.4,67.2,2.2,Oui,Primaire,Oui,2023-09-12,8.34,Ajourné
STU0288,Ilyas Senhaji,15.0,M,3ème Collège,SCH004,7.7,9.4,9.8,7.8,10.5,76.2,0.9,Non,Supérieur,Non,2023-09-19,9.04,Ajourné
STU0723,Hassan Tahiri,14.0,M,3ème Collège,SCH122,11.5,14.2,16.7,11.2,15.6,76.4,3.1,Oui,Aucun,Non,2023-09-12,13.84,Admis
STU0056,Imane Tahiri,18.0,F,2ème Bac,SCH118,10.7,7.7,10.9,10.0,7.4,71.5,3.0,Non,Aucun,Non,2023-09-10,9.34,Ajourné
STU0913,Hassan Benhaddou,17.0,M,2ème Bac,SCH137,8.7,8.4,8.8,7.2,10.1,72.7,3.5,Non,Secondaire,Non,2023-09-13,8.64,Ajourné
STU0939,Imane Tahiri,14.0,F,3ème Collège,SCH121,17.2,16.4,16.3,12.8,15.4,75.75,4.4,Non,Secondaire,Oui,2023-09-18,15.62,Admis
STU0049,Omar El Ouali,15.0,M,Tronc Commun,SCH057,13.8,11.9,17.1,10.8,12.0,71.3,3.8,Non,Secondaire,Non,2023-09-18,13.12,Admis
STU0937,Chaimae Chraibi,15.0,F,3ème Collège,SCH119,15.3,14.3,13.5,13.9,17.0,68.8,4.0,Oui,Primaire,Oui,2023-09-13,14.8,Admis
STU0643,Tariq Mansouri,14.0,M,3ème Collège,SCH006,9.1,7.1,9.8,8.8,7.7,71.3,0.8,Non,Secondaire,Oui,2023-09-14,8.5,Ajourné
STU0546,Mehdi Cherif,15.0,M,3ème Collège,SCH092,11.4,17.0,17.3,17.4,11.4,85.4,4.4,Oui,Supérieur,Non,2023-09-12,14.9,Admis
STU0478,Othmane El Ouali,16.0,M,Tronc Commun,SCH011,11.5,15.2,13.0,10.3,10.4,86.3,3.6,Oui,Supérieur,Non,2023-09-13,12.08,Admis
STU0548,Sara Amrani,17.0,F,2ème Bac,SCH091,7.2,7.1,10.3,8.3,8.7,58.7,2.1,Non,Primaire,Non,2023-09-04,8.32,Ajourné
STU0064,Tariq Tazi,18.0,M,2ème Bac,SCH113,10.3,14.3,17.7,12.3,15.7,73.7,6.1,Non,Primaire,Oui,2023-09-14,14.06,Admis
STU0385,Nour Lahlou,17.0,F,2ème Bac,SCH108,7.7,10.3,9.2,8.6,7.7,64.1,1.8,Non,Secondaire,Non,2023-09-13,8.7,Ajourné
STU0922,Tariq Berrada,16.0,M,1ère Bac,SCH121,12.2,12.7,15.5,11.9,16.8,78.6,2.7,Non,Primaire,Non,2023-09-18,13.82,Admis
